"Date","Value"
"08/16/2019",25886.01
"08/19/2019",26135.79
"08/20/2019",25962.44
"08/21/2019",26202.73
"08/22/2019",26252.24
"08/23/2019",25628.9
"08/26/2019",25898.83
"08/27/2019",25777.9
"08/28/2019",26036.1
"08/29/2019",26362.25
"08/30/2019",26403.28
"09/03/2019",26118.02
"09/04/2019",26355.47
"09/05/2019",26728.15
"09/06/2019",26797.46
"09/09/2019",26835.51
"09/10/2019",26909.43
"09/11/2019",27137.04
"09/12/2019",27182.45
"09/13/2019",27219.52
"09/16/2019",27076.82
"09/17/2019",27110.8
"09/18/2019",27147.08
"09/19/2019",27094.79
"09/20/2019",26935.07
"09/23/2019",26949.99
"09/24/2019",26807.77
"09/25/2019",26970.71
"09/26/2019",26891.12
"09/27/2019",26820.25
"09/30/2019",26916.83
"10/01/2019",26573.04
"10/02/2019",26078.62
"10/03/2019",26201.04
"10/04/2019",26573.72
"10/07/2019",26478.02
"10/08/2019",26164.04
"10/09/2019",26346.01
"10/10/2019",26496.67
"10/11/2019",26816.59
"10/14/2019",26787.36
"10/15/2019",27024.8
"10/16/2019",27001.98
"10/17/2019",27025.88
"10/18/2019",26770.2
"10/21/2019",26827.64
"10/22/2019",26788.1
"10/23/2019",26833.95
"10/24/2019",26805.53
"10/25/2019",26958.06
"10/28/2019",27090.72
"10/29/2019",27071.42
"10/30/2019",27186.69
"10/31/2019",27046.23
"11/01/2019",27347.36
"11/04/2019",27462.11
"11/05/2019",27492.63
"11/06/2019",27492.56
"11/07/2019",27674.8
"11/08/2019",27681.24
"11/11/2019",27691.49
"11/12/2019",27691.49
"11/13/2019",27783.59
"11/14/2019",27781.96
"11/15/2019",28004.89
"11/18/2019",28036.22
"11/19/2019",27934.02
"11/20/2019",27821.09
"11/21/2019",27766.29
"11/22/2019",27875.62
"11/25/2019",28066.47
"11/26/2019",28121.68
"11/27/2019",28164
"11/29/2019",28051.41
"12/02/2019",27783.04
"12/03/2019",27502.81
"12/04/2019",27649.78
"12/05/2019",27677.79
"12/06/2019",28015.06
"12/09/2019",27909.6
"12/10/2019",27881.72
"12/11/2019",27911.3
"12/12/2019",28132.05
"12/13/2019",28135.38
"12/16/2019",28235.89
"12/17/2019",28267.16
"12/18/2019",28239.28
"12/19/2019",28376.96
"12/20/2019",28455.09
"12/23/2019",28551.53
"12/24/2019",28515.45
"12/26/2019",28621.39
"12/27/2019",28645.26
"12/30/2019",28462.14
"12/31/2019",28538.44
"01/02/2020",28868.8
"01/03/2020",28634.88
"01/06/2020",28703.38
"01/07/2020",28583.68
"01/08/2020",28745.09
"01/09/2020",28956.9
"01/10/2020",28823.77
"01/13/2020",28907.05
"01/14/2020",28939.67
"01/15/2020",29030.22
"01/16/2020",29297.64
"01/17/2020",29348.1
"01/21/2020",29196.04
"01/22/2020",29186.27
"01/23/2020",29160.09
"01/24/2020",28989.73
"01/27/2020",28535.8
"01/28/2020",28722.85
"01/29/2020",28734.45
"01/30/2020",28859.44
"01/31/2020",28256.03
"02/03/2020",28399.81
"02/04/2020",28807.63
"02/05/2020",29290.85
"02/06/2020",29379.77
"02/07/2020",29102.51
"02/10/2020",29276.82
